transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure,Date,address,postcode,state,country,property_valuation,profit
18040,59,433,2017-08-24,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0,Reinhard,Jubert,Male,94,1964-03-12,Statistician II,Property,Affluent Customer,N,Ù¡Ù¢Ù£,No,15.0,1964-03-12,09 Graceland Junction,3204,VIC,Australia,2,327.9799999999999
1645,23,450,2017-10-09,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,33552.0,Myrlene,Rothwell,Female,5,1975-04-02,Structural Analysis Engineer,Entertainment,Mass Customer,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,Yes,18.0,1975-04-02,98 Scott Parkway,2096,NSW,Australia,10,75.75
1917,79,450,2017-09-16,0.0,Cancelled,Norco Bicycles,Standard,medium,medium,1555.58,818.01,42218.0,Myrlene,Rothwell,Female,5,1975-04-02,Structural Analysis Engineer,Entertainment,Mass Customer,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,Yes,18.0,1975-04-02,98 Scott Parkway,2096,NSW,Australia,10,737.5699999999999
13377,55,450,2017-07-23,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,42295.0,Myrlene,Rothwell,Female,5,1975-04-02,Structural Analysis Engineer,Entertainment,Mass Customer,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,Yes,18.0,1975-04-02,98 Scott Parkway,2096,NSW,Australia,10,1295.43
14177,12,450,2017-10-02,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,39880.0,Myrlene,Rothwell,Female,5,1975-04-02,Structural Analysis Engineer,Entertainment,Mass Customer,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,Yes,18.0,1975-04-02,98 Scott Parkway,2096,NSW,Australia,10,1069.5500000000002
1646,16,523,2017-04-16,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,35378.0,Elberta,Tixall,Female,44,1974-11-24,Senior Financial Analyst,Financial Services,Affluent Customer,N,<img src=x onerror=alert('hi') />,Yes,16.0,1974-11-24,62 Northport Lane,2049,NSW,Australia,10,182.81000000000017
3518,58,523,2017-01-01,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42145.0,Elberta,Tixall,Female,44,1974-11-24,Senior Financial Analyst,Financial Services,Affluent Customer,N,<img src=x onerror=alert('hi') />,Yes,16.0,1974-11-24,62 Northport Lane,2049,NSW,Australia,10,771.12
6668,90,523,2017-12-12,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,37539.0,Elberta,Tixall,Female,44,1974-11-24,Senior Financial Analyst,Financial Services,Affluent Customer,N,<img src=x onerror=alert('hi') />,Yes,16.0,1974-11-24,62 Northport Lane,2049,NSW,Australia,10,72.59999999999997
9264,13,523,2017-05-15,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,38693.0,Elberta,Tixall,Female,44,1974-11-24,Senior Financial Analyst,Financial Services,Affluent Customer,N,<img src=x onerror=alert('hi') />,Yes,16.0,1974-11-24,62 Northport Lane,2049,NSW,Australia,10,574.6200000000001
16208,1,523,2017-07-10,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38258.0,Elberta,Tixall,Female,44,1974-11-24,Senior Financial Analyst,Financial Services,Affluent Customer,N,<img src=x onerror=alert('hi') />,Yes,16.0,1974-11-24,62 Northport Lane,2049,NSW,Australia,10,448.67999999999995
17583,7,523,2017-05-01,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,41701.0,Elberta,Tixall,Female,44,1974-11-24,Senior Financial Analyst,Financial Services,Affluent Customer,N,<img src=x onerror=alert('hi') />,Yes,16.0,1974-11-24,62 Northport Lane,2049,NSW,Australia,10,745.94
1648,64,1866,2017-10-05,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,36668.0,Huberto,Bazylets,Male,27,1992-10-07,Marketing Manager,Manufacturing,Mass Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,No,2.0,1992-10-07,007 Canary Circle,2047,NSW,Australia,12,872.8900000000001
8254,65,1866,2017-03-08,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42404.0,Huberto,Bazylets,Male,27,1992-10-07,Marketing Manager,Manufacturing,Mass Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,No,2.0,1992-10-07,007 Canary Circle,2047,NSW,Australia,12,1028.76
9891,3,1866,2017-08-24,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41009.0,Huberto,Bazylets,Male,27,1992-10-07,Marketing Manager,Manufacturing,Mass Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,No,2.0,1992-10-07,007 Canary Circle,2047,NSW,Australia,12,1702.5499999999997
10194,41,1866,2017-11-22,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,34165.0,Huberto,Bazylets,Male,27,1992-10-07,Marketing Manager,Manufacturing,Mass Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,No,2.0,1992-10-07,007 Canary Circle,2047,NSW,Australia,12,104.24000000000001
10588,41,1866,2017-04-24,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,34165.0,Huberto,Bazylets,Male,27,1992-10-07,Marketing Manager,Manufacturing,Mass Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,No,2.0,1992-10-07,007 Canary Circle,2047,NSW,Australia,12,104.24000000000001
11533,5,1866,2017-05-05,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,38206.0,Huberto,Bazylets,Male,27,1992-10-07,Marketing Manager,Manufacturing,Mass Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,No,2.0,1992-10-07,007 Canary Circle,2047,NSW,Australia,12,114.93
13328,3,1866,2017-02-21,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,40670.0,Huberto,Bazylets,Male,27,1992-10-07,Marketing Manager,Manufacturing,Mass Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,No,2.0,1992-10-07,007 Canary Circle,2047,NSW,Australia,12,1702.5499999999997
15778,68,1866,2017-10-31,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,39915.0,Huberto,Bazylets,Male,27,1992-10-07,Marketing Manager,Manufacturing,Mass Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,No,2.0,1992-10-07,007 Canary Circle,2047,NSW,Australia,12,1592.19
17187,73,1866,2017-05-06,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,38991.0,Huberto,Bazylets,Male,27,1992-10-07,Marketing Manager,Manufacturing,Mass Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,No,2.0,1992-10-07,007 Canary Circle,2047,NSW,Australia,12,1612.25
1650,36,2322,2017-04-11,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,39526.0,Hazlett,Rosenschein,Male,72,1992-05-24,Biostatistician III,Health,Mass Customer,N,../../../../../../../../../../../etc/hosts,Yes,2.0,1992-05-24,496 Summit Road,2120,NSW,Australia,10,437.46
7432,95,2322,2017-01-31,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0,Hazlett,Rosenschein,Male,72,1992-05-24,Biostatistician III,Health,Mass Customer,N,../../../../../../../../../../../etc/hosts,Yes,2.0,1992-05-24,496 Summit Road,2120,NSW,Australia,10,41.129999999999995
9907,74,2322,2017-10-24,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,35455.0,Hazlett,Rosenschein,Male,72,1992-05-24,Biostatistician III,Health,Mass Customer,N,../../../../../../../../../../../etc/hosts,Yes,2.0,1992-05-24,496 Summit Road,2120,NSW,Australia,10,827.1599999999999
15956,54,2322,2017-03-15,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0,Hazlett,Rosenschein,Male,72,1992-05-24,Biostatistician III,Health,Mass Customer,N,../../../../../../../../../../../etc/hosts,Yes,2.0,1992-05-24,496 Summit Road,2120,NSW,Australia,10,1279.3999999999999
1657,70,704,2017-10-11,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105.0,Lindsay,Acaster,Female,49,1998-12-08,Research Nurse,Health,Mass Customer,N,â¢,No,4.0,1998-12-08,70836 Colorado Plaza,2571,NSW,Australia,11,198.29000000000002
2258,33,704,2017-07-31,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0,Lindsay,Acaster,Female,49,1998-12-08,Research Nurse,Health,Mass Customer,N,â¢,No,4.0,1998-12-08,70836 Colorado Plaza,2571,NSW,Australia,11,144.26
4135,28,704,2017-04-28,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455.0,Lindsay,Acaster,Female,49,1998-12-08,Research Nurse,Health,Mass Customer,N,â¢,No,4.0,1998-12-08,70836 Colorado Plaza,2571,NSW,Australia,11,133.7800000000002
5818,36,704,2017-05-25,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0,Lindsay,Acaster,Female,49,1998-12-08,Research Nurse,Health,Mass Customer,N,â¢,No,4.0,1998-12-08,70836 Colorado Plaza,2571,NSW,Australia,11,437.46
7538,72,704,2017-07-28,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,Lindsay,Acaster,Female,49,1998-12-08,Research Nurse,Health,Mass Customer,N,â¢,No,4.0,1998-12-08,70836 Colorado Plaza,2571,NSW,Australia,11,90.09999999999997
9266,39,704,2017-02-24,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336.0,Lindsay,Acaster,Female,49,1998-12-08,Research Nurse,Health,Mass Customer,N,â¢,No,4.0,1998-12-08,70836 Colorado Plaza,2571,NSW,Australia,11,1230.27
11245,40,704,2017-09-18,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0,Lindsay,Acaster,Female,49,1998-12-08,Research Nurse,Health,Mass Customer,N,â¢,No,4.0,1998-12-08,70836 Colorado Plaza,2571,NSW,Australia,11,583.2700000000001
11371,99,704,2017-12-20,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0,Lindsay,Acaster,Female,49,1998-12-08,Research Nurse,Health,Mass Customer,N,â¢,No,4.0,1998-12-08,70836 Colorado Plaza,2571,NSW,Australia,11,456.44999999999993
15140,52,704,2017-08-26,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220.0,Lindsay,Acaster,Female,49,1998-12-08,Research Nurse,Health,Mass Customer,N,â¢,No,4.0,1998-12-08,70836 Colorado Plaza,2571,NSW,Australia,11,450.77
18146,34,704,2017-03-28,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,Lindsay,Acaster,Female,49,1998-12-08,Research Nurse,Health,Mass Customer,N,â¢,No,4.0,1998-12-08,70836 Colorado Plaza,2571,NSW,Australia,11,309.80999999999995
1661,61,1713,2017-09-07,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429.0,Jennica,Jeeks,Female,89,1988-11-08,Teacher,Retail,High Net Worth,N,ðµ ð ð ð,Yes,21.0,1988-11-08,9 Onsgard Court,3170,VIC,Australia,9,64.50999999999999
2586,77,1713,2017-12-24,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,41064.0,Jennica,Jeeks,Female,89,1988-11-08,Teacher,Retail,High Net Worth,N,ðµ ð ð ð,Yes,21.0,1988-11-08,9 Onsgard Court,3170,VIC,Australia,9,1660.88
4018,33,1713,2017-10-30,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,40672.0,Jennica,Jeeks,Female,89,1988-11-08,Teacher,Retail,High Net Worth,N,ðµ ð ð ð,Yes,21.0,1988-11-08,9 Onsgard Court,3170,VIC,Australia,9,199.0999999999999
4460,11,1713,2017-08-06,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,34244.0,Jennica,Jeeks,Female,89,1988-11-08,Teacher,Retail,High Net Worth,N,ðµ ð ð ð,Yes,21.0,1988-11-08,9 Onsgard Court,3170,VIC,Australia,9,195.33999999999992
5876,95,1713,2017-06-21,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0,Jennica,Jeeks,Female,89,1988-11-08,Teacher,Retail,High Net Worth,N,ðµ ð ð ð,Yes,21.0,1988-11-08,9 Onsgard Court,3170,VIC,Australia,9,139.2299999999999
9245,10,1713,2017-01-28,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,40553.0,Jennica,Jeeks,Female,89,1988-11-08,Teacher,Retail,High Net Worth,N,ðµ ð ð ð,Yes,21.0,1988-11-08,9 Onsgard Court,3170,VIC,Australia,9,1612.25
13564,0,1713,2017-08-21,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0,Jennica,Jeeks,Female,89,1988-11-08,Teacher,Retail,High Net Worth,N,ðµ ð ð ð,Yes,21.0,1988-11-08,9 Onsgard Court,3170,VIC,Australia,9,17.869999999999997
1664,95,471,2017-11-02,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0,Libby,Wardesworth,Female,82,1956-01-01,GIS Technical Architect,Financial Services,Affluent Customer,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,No,14.0,1956-01-01,663 Bellgrove Parkway,3812,Victoria,Australia,8,41.129999999999995
2195,2,471,2017-11-12,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0,Libby,Wardesworth,Female,82,1956-01-01,GIS Technical Architect,Financial Services,Affluent Customer,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,No,14.0,1956-01-01,663 Bellgrove Parkway,3812,Victoria,Australia,8,17.869999999999997
4017,99,471,2017-07-31,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0,Libby,Wardesworth,Female,82,1956-01-01,GIS Technical Architect,Financial Services,Affluent Customer,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,No,14.0,1956-01-01,663 Bellgrove Parkway,3812,Victoria,Australia,8,456.44999999999993
13880,73,471,2017-01-11,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0,Libby,Wardesworth,Female,82,1956-01-01,GIS Technical Architect,Financial Services,Affluent Customer,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,No,14.0,1956-01-01,663 Bellgrove Parkway,3812,Victoria,Australia,8,1612.25
16230,69,471,2017-07-18,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,Libby,Wardesworth,Female,82,1956-01-01,GIS Technical Architect,Financial Services,Affluent Customer,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,No,14.0,1956-01-01,663 Bellgrove Parkway,3812,Victoria,Australia,8,198.22000000000003
16854,68,471,2017-07-05,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0,Libby,Wardesworth,Female,82,1956-01-01,GIS Technical Architect,Financial Services,Affluent Customer,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,No,14.0,1956-01-01,663 Bellgrove Parkway,3812,Victoria,Australia,8,1592.19
1667,5,153,2017-06-30,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,37659.0,Lorilyn,Walshe,Female,73,1977-07-28,Assistant Media Planner,Entertainment,Mass Customer,N,ì¬íê³¼íì ì´íì°êµ¬ì,Yes,12.0,1977-07-28,453 Sheridan Street,2747,NSW,Australia,8,114.93
5067,13,153,2017-01-08,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0,Lorilyn,Walshe,Female,73,1977-07-28,Assistant Media Planner,Entertainment,Mass Customer,N,ì¬íê³¼íì ì´íì°êµ¬ì,Yes,12.0,1977-07-28,453 Sheridan Street,2747,NSW,Australia,8,574.6200000000001
6299,3,153,2017-10-02,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38573.0,Lorilyn,Walshe,Female,73,1977-07-28,Assistant Media Planner,Entertainment,Mass Customer,N,ì¬íê³¼íì ì´íì°êµ¬ì,Yes,12.0,1977-07-28,453 Sheridan Street,2747,NSW,Australia,8,1702.5499999999997
6450,54,153,2017-01-09,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0,Lorilyn,Walshe,Female,73,1977-07-28,Assistant Media Planner,Entertainment,Mass Customer,N,ì¬íê³¼íì ì´íì°êµ¬ì,Yes,12.0,1977-07-28,453 Sheridan Street,2747,NSW,Australia,8,1279.3999999999999
9106,49,153,2017-05-02,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,37668.0,Lorilyn,Walshe,Female,73,1977-07-28,Assistant Media Planner,Entertainment,Mass Customer,N,ì¬íê³¼íì ì´íì°êµ¬ì,Yes,12.0,1977-07-28,453 Sheridan Street,2747,NSW,Australia,8,133.38
11624,22,153,2017-10-27,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,42404.0,Lorilyn,Walshe,Female,73,1977-07-28,Assistant Media Planner,Entertainment,Mass Customer,N,ì¬íê³¼íì ì´íì°êµ¬ì,Yes,12.0,1977-07-28,453 Sheridan Street,2747,NSW,Australia,8,15.080000000000005
12246,3,153,2017-02-08,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,Lorilyn,Walshe,Female,73,1977-07-28,Assistant Media Planner,Entertainment,Mass Customer,N,ì¬íê³¼íì ì´íì°êµ¬ì,Yes,12.0,1977-07-28,453 Sheridan Street,2747,NSW,Australia,8,1702.5499999999997
1670,29,1820,2017-05-29,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0,Yard,Teeney,Male,12,1996-04-02,Software Engineer II,IT,Affluent Customer,N,â¦testâ§,No,5.0,1996-04-02,013 Armistice Street,2769,NSW,Australia,10,135.84999999999997
2173,61,1820,2017-06-21,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0,Yard,Teeney,Male,12,1996-04-02,Software Engineer II,IT,Affluent Customer,N,â¦testâ§,No,5.0,1996-04-02,013 Armistice Street,2769,NSW,Australia,10,14.229999999999997
3844,55,1820,2017-02-12,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0,Yard,Teeney,Male,12,1996-04-02,Software Engineer II,IT,Affluent Customer,N,â¦testâ§,No,5.0,1996-04-02,013 Armistice Street,2769,NSW,Australia,10,1295.43
6930,53,1820,2017-03-21,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0,Yard,Teeney,Male,12,1996-04-02,Software Engineer II,IT,Affluent Customer,N,â¦testâ§,No,5.0,1996-04-02,013 Armistice Street,2769,NSW,Australia,10,693.76
7884,80,1820,2017-02-18,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0,Yard,Teeney,Male,12,1996-04-02,Software Engineer II,IT,Affluent Customer,N,â¦testâ§,No,5.0,1996-04-02,013 Armistice Street,2769,NSW,Australia,10,139.2299999999999
12367,93,1820,2017-10-08,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0,Yard,Teeney,Male,12,1996-04-02,Software Engineer II,IT,Affluent Customer,N,â¦testâ§,No,5.0,1996-04-02,013 Armistice Street,2769,NSW,Australia,10,834.9399999999999
